customer_id,tenure,city_tier,warehouse_to_home,hour_spend_on_app,number_of_device_registered,satisfaction_score,number_of_address,complain,order_amount_hike_from_last_year,coupon_used,order_count,day_since_last_order,cashback_amount,churn,ingested_at,recency_days,frequency_orders,monetary_cashback,r_score,f_score,m_score,preferred_login_device_Mobile Phone,preferred_login_device_Phone,preferred_payment_mode_Credit Card,preferred_payment_mode_Debit Card,preferred_payment_mode_E wallet,preferred_payment_mode_UPI,gender_Male,prefered_order_cat_Grocery,prefered_order_cat_Laptop & Accessory,prefered_order_cat_Mobile Phone,prefered_order_cat_Others,marital_status_Married,marital_status_Single,rfm_segment_Champions,rfm_segment_Hibernating,rfm_segment_Loyal Customers,rfm_segment_Need Attention,rfm_segment_Potential Loyalist,rfm_segment_Promising
53317,7.0,3,19.0,3,3,2,6,0,18.0,2,3,7.0,175.06,0,2026-09-09 16:06:02.022715,7.0,3,175.06,2,3,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53318,0.0,1,17.0,2,4,4,4,0,21.0,0,3,8.0,248.36,0,2026-09-09 16:06:02.022715,8.0,3,248.36,1,3,5,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
53319,16.0,1,13.0,2,4,5,4,1,15.0,2,3,5.0,138.54,0,2026-09-09 16:06:02.022715,5.0,3,138.54,2,3,2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
53320,15.0,1,12.0,3,4,3,5,0,13.0,1,4,13.0,223.31,0,2026-09-09 16:06:02.022715,13.0,4,223.31,1,4,5,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
53321,8.0,1,19.0,2,2,3,5,0,18.0,2,2,13.0,159.64,0,2026-09-09 16:06:02.022715,13.0,2,159.64,1,2,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
53322,1.0,1,5.0,3,4,4,5,0,17.0,1,2,4.0,181.73,0,2026-09-09 16:06:02.022715,4.0,2,181.73,3,2,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
53323,15.0,1,6.0,5,3,4,5,1,13.0,4,1,7.0,198.27,0,2026-09-09 16:06:02.022715,7.0,1,198.27,2,1,4,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
53324,9.0,1,15.0,2,4,4,7,0,13.0,1,4,22.0,147.31,0,2026-09-09 16:06:02.022715,22.0,4,147.31,1,4,2,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
53325,15.0,2,11.0,3,2,3,3,0,13.0,3,2,3.0,139.75,0,2026-09-09 16:06:02.022715,3.0,2,139.75,3,2,2,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
53326,14.0,1,8.0,4,3,5,4,1,18.0,2,4,2.0,142.38,0,2026-09-09 16:06:02.022715,2.0,4,142.38,4,4,2,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
53327,16.0,3,20.0,2,4,2,4,0,12.0,1,2,1.0,199.03,0,2026-09-09 16:06:02.022715,1.0,2,199.03,5,2,4,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
53328,7.0,1,12.0,3,3,3,5,0,16.0,0,3,6.0,176.93,0,2026-09-09 16:06:02.022715,6.0,3,176.93,2,3,3,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
53329,2.0,1,13.0,2,5,3,10,0,15.0,3,4,1.0,265.33,0,2026-09-09 16:06:02.022715,1.0,4,265.33,5,4,5,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
53330,11.0,1,20.0,3,4,5,5,1,17.0,1,3,4.0,216.25,0,2026-09-09 16:06:02.022715,4.0,3,216.25,3,3,4,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
53331,10.0,2,10.0,3,5,5,1,0,13.0,2,2,0.0,198.12,0,2026-09-09 16:06:02.022715,0.0,2,198.12,5,2,4,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53332,14.0,3,30.0,3,3,5,8,1,14.0,2,1,26.0,193.11,1,2026-09-09 16:06:02.022715,26.0,1,193.11,1,1,4,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
53333,2.0,3,5.0,3,1,1,4,0,17.0,0,4,5.0,196.37,0,2026-09-09 16:06:02.022715,5.0,4,196.37,2,4,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
53334,2.0,1,20.0,3,4,4,6,1,11.0,1,3,0.0,207.12,0,2026-09-09 16:06:02.022715,0.0,3,207.12,5,3,4,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False
53335,22.0,1,8.0,1,3,2,1,1,12.0,1,4,6.0,232.5,0,2026-09-09 16:06:02.022715,6.0,4,232.5,2,4,5,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
53336,14.0,3,18.0,5,3,5,4,0,11.0,4,5,5.0,151.81,0,2026-09-09 16:06:02.022715,5.0,5,151.81,2,5,2,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
53337,24.0,3,7.0,2,4,3,5,0,20.0,0,2,6.0,232.21,0,2026-09-09 16:06:02.022715,6.0,2,232.21,2,2,5,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
53338,14.0,3,5.0,2,4,4,1,1,15.0,1,3,8.0,111.01,0,2026-09-09 16:06:02.022715,8.0,3,111.01,1,3,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
53339,9.0,1,18.0,4,1,3,3,0,14.0,0,3,6.0,223.29,0,2026-09-09 16:06:02.022715,6.0,3,223.29,2,3,5,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
53340,11.0,3,9.0,4,4,3,3,0,18.0,0,3,1.0,175.25,0,2026-09-09 16:06:02.022715,1.0,3,175.25,5,3,3,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
53341,22.0,1,5.0,4,3,4,6,0,14.0,0,1,2.0,171.32,0,2026-09-09 16:06:02.022715,2.0,1,171.32,4,1,3,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
53342,9.0,1,19.0,2,4,4,5,0,12.0,2,3,1.0,155.53,0,2026-09-09 16:06:02.022715,1.0,3,155.53,5,3,2,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53343,10.0,1,12.0,4,3,4,1,0,15.0,1,3,6.0,140.91,0,2026-09-09 16:06:02.022715,6.0,3,140.91,2,3,2,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
53344,2.0,1,9.0,3,3,3,4,0,18.0,1,2,3.0,134.91,0,2026-09-09 16:06:02.022715,3.0,2,134.91,3,2,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
53345,6.0,2,13.0,3,4,4,5,0,15.0,2,1,0.0,160.85,1,2026-09-09 16:06:02.022715,0.0,1,160.85,5,1,2,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53346,13.0,3,10.0,5,4,5,2,0,15.0,2,3,3.0,161.82,0,2026-09-09 16:06:02.022715,3.0,3,161.82,3,3,2,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False
53347,3.0,2,9.0,2,3,1,1,0,13.0,3,3,3.0,213.76,0,2026-09-09 16:06:02.022715,3.0,3,213.76,3,3,4,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
53348,2.0,1,17.0,3,4,2,1,0,15.0,3,1,4.0,304.45,0,2026-09-09 16:06:02.022715,4.0,1,304.45,3,1,5,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53349,4.0,1,12.0,4,3,4,5,0,19.0,2,2,12.0,113.96,1,2026-09-09 16:06:02.022715,12.0,2,113.96,1,2,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
53350,3.0,2,7.0,3,4,3,5,0,12.0,1,5,8.0,190.26,0,2026-09-09 16:06:02.022715,8.0,5,190.26,1,5,4,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
53351,2.0,1,11.0,2,4,3,6,0,13.0,0,3,7.0,169.45,0,2026-09-09 16:06:02.022715,7.0,3,169.45,2,3,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
53352,6.0,3,17.0,2,4,2,5,0,21.0,2,2,1.0,177.07,0,2026-09-09 16:06:02.022715,1.0,2,177.07,5,2,3,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
53353,24.0,2,5.0,3,3,4,6,0,15.0,3,5,12.0,271.7,0,2026-09-09 16:06:02.022715,12.0,5,271.7,1,5,5,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
53354,7.0,2,21.0,2,3,3,3,0,11.0,0,4,2.0,142.04,0,2026-09-09 16:06:02.022715,2.0,4,142.04,4,4,2,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
53355,2.0,1,12.0,2,3,3,5,0,22.0,2,8,3.0,122.28,0,2026-09-09 16:06:02.022715,3.0,8,122.28,3,5,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
53356,1.0,3,12.0,3,3,5,2,0,11.0,2,4,0.0,217.04,0,2026-09-09 16:06:02.022715,0.0,4,217.04,5,4,4,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
53357,12.0,1,12.0,2,3,4,9,0,11.0,1,2,5.0,112.4,0,2026-09-09 16:06:02.022715,5.0,2,112.4,2,2,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
53358,5.0,1,26.0,1,3,4,2,0,13.0,2,5,14.0,189.47,1,2026-09-09 16:06:02.022715,14.0,5,189.47,1,5,4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
53359,17.0,2,11.0,2,4,2,6,0,11.0,1,3,1.0,246.95,0,2026-09-09 16:06:02.022715,1.0,3,246.95,5,3,5,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
53360,11.0,1,9.0,4,2,3,1,0,18.0,2,5,1.0,127.64,0,2026-09-09 16:06:02.022715,1.0,5,127.64,5,5,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
53361,16.0,3,10.0,1,5,2,3,0,20.0,1,2,1.0,124.84,0,2026-09-09 16:06:02.022715,1.0,2,124.84,5,2,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
53362,3.0,1,18.0,4,2,5,7,0,15.0,0,2,2.0,224.4,0,2026-09-09 16:06:02.022715,2.0,2,224.4,4,2,5,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53363,12.0,1,15.0,4,6,4,4,1,17.0,2,6,7.0,184.19,0,2026-09-09 16:06:02.022715,7.0,6,184.19,2,5,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
53364,3.0,3,11.0,3,6,1,4,1,15.0,8,2,9.0,195.42,1,2026-09-09 16:06:02.022715,9.0,2,195.42,1,2,4,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
53365,28.0,1,33.0,2,3,3,4,1,20.0,1,1,7.0,215.66,0,2026-09-09 16:06:02.022715,7.0,1,215.66,2,1,4,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
53366,10.0,1,15.0,4,6,3,4,0,14.0,2,2,2.0,189.79,0,2026-09-09 16:06:02.022715,2.0,2,189.79,4,2,4,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53367,4.0,1,6.0,3,5,3,4,0,11.0,1,2,5.0,157.42,0,2026-09-09 16:06:02.022715,5.0,2,157.42,2,2,2,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
53368,3.0,1,5.0,2,2,2,6,0,14.0,2,2,5.0,167.06,0,2026-09-09 16:06:02.022715,5.0,2,167.06,2,2,3,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
53369,2.0,2,16.0,3,5,1,2,0,11.0,2,1,3.0,120.11,0,2026-09-09 16:06:02.022715,3.0,1,120.11,3,1,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
53370,12.0,1,9.0,2,1,3,3,0,12.0,0,1,4.0,193.85,0,2026-09-09 16:06:02.022715,4.0,1,193.85,3,1,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
53371,2.0,3,5.0,3,2,3,2,1,12.0,1,3,4.0,128.49,1,2026-09-09 16:06:02.022715,4.0,3,128.49,3,3,1,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53372,9.0,2,10.0,3,4,4,1,1,11.0,2,2,1.0,114.95,0,2026-09-09 16:06:02.022715,1.0,2,114.95,5,2,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
53373,3.0,1,16.0,3,2,3,5,0,19.0,0,1,13.0,239.84,0,2026-09-09 16:06:02.022715,13.0,1,239.84,1,1,5,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
53374,11.0,2,10.0,3,2,3,3,0,14.0,2,7,6.0,193.19,0,2026-09-09 16:06:02.022715,6.0,7,193.19,2,5,4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
53375,17.0,1,11.0,4,6,4,3,0,17.0,0,4,11.0,62.89,0,2026-09-09 16:06:02.022715,11.0,4,62.89,1,4,1,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
53376,15.0,1,5.0,3,6,1,3,0,14.0,4,3,2.0,156.2,0,2026-09-09 16:06:02.022715,2.0,3,156.2,4,3,2,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
53377,14.0,1,16.0,3,4,4,6,0,16.0,3,1,3.0,115.47,0,2026-09-09 16:06:02.022715,3.0,1,115.47,3,1,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
53378,2.0,1,5.0,3,3,2,1,0,11.0,4,1,2.0,201.7,0,2026-09-09 16:06:02.022715,2.0,1,201.7,4,1,4,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53379,1.0,2,7.0,3,5,3,4,0,15.0,4,4,9.0,162.66,0,2026-09-09 16:06:02.022715,9.0,4,162.66,1,4,2,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
53380,12.0,1,13.0,3,2,3,6,0,20.0,0,3,4.0,201.7,0,2026-09-09 16:06:02.022715,4.0,3,201.7,3,3,4,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
53381,5.0,1,7.0,4,5,3,2,0,11.0,0,2,1.0,221.15,0,2026-09-09 16:06:02.022715,1.0,2,221.15,5,2,5,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
53382,6.0,2,7.0,4,3,5,1,0,22.0,2,4,4.0,214.8,0,2026-09-09 16:06:02.022715,4.0,4,214.8,3,4,4,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
53383,0.0,2,12.0,3,5,3,6,0,20.0,3,3,4.0,205.63,0,2026-09-09 16:06:02.022715,4.0,3,205.63,3,3,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
53384,3.0,1,13.0,2,4,3,4,0,14.0,1,3,10.0,207.66,0,2026-09-09 16:06:02.022715,10.0,3,207.66,1,3,4,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
53385,0.0,2,11.0,3,6,2,3,0,17.0,2,3,2.0,206.65,0,2026-09-09 16:06:02.022715,2.0,3,206.65,4,3,4,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
53386,21.0,1,5.0,3,5,3,2,0,16.0,3,4,2.0,256.47,0,2026-09-09 16:06:02.022715,2.0,4,256.47,4,4,5,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
53387,3.0,3,5.0,3,5,2,6,0,11.0,3,3,1.0,132.67,0,2026-09-09 16:06:02.022715,1.0,3,132.67,5,3,1,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
53388,8.0,1,18.0,2,4,2,8,0,16.0,2,4,1.0,178.23,0,2026-09-09 16:06:02.022715,1.0,4,178.23,5,4,3,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
53389,0.0,3,9.0,3,4,5,10,0,15.0,3,1,1.0,108.06,0,2026-09-09 16:06:02.022715,1.0,1,108.06,5,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
53390,11.0,1,36.0,3,4,1,4,0,13.0,0,1,0.0,173.05,0,2026-09-09 16:06:02.022715,0.0,1,173.05,5,1,3,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
53391,4.0,1,12.0,2,2,4,7,0,18.0,3,3,1.0,151.03,0,2026-09-09 16:06:02.022715,1.0,3,151.03,5,3,2,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
53392,23.0,1,29.0,4,4,2,3,1,12.0,1,2,1.0,136.08,0,2026-09-09 16:06:02.022715,1.0,2,136.08,5,2,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
53393,22.0,1,10.0,4,2,1,4,0,13.0,0,5,4.0,95.06,0,2026-09-09 16:06:02.022715,4.0,5,95.06,3,5,1,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
53394,4.0,2,8.0,4,5,4,5,0,11.0,3,3,2.0,242.18,0,2026-09-09 16:06:02.022715,2.0,3,242.18,4,3,5,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False
53395,23.0,1,16.0,3,2,4,4,0,13.0,4,5,13.0,118.28,0,2026-09-09 16:06:02.022715,13.0,5,118.28,1,5,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
53396,56.0,3,20.0,3,6,3,2,0,21.0,4,4,0.0,145.73,0,2026-09-09 16:06:02.022715,0.0,4,145.73,5,4,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
53397,17.0,2,10.0,3,3,1,4,1,12.0,1,5,3.0,250.02,0,2026-09-09 16:06:02.022715,3.0,5,250.02,3,5,5,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53398,19.0,2,15.0,3,2,3,6,1,18.0,1,3,1.0,170.18,0,2026-09-09 16:06:02.022715,1.0,3,170.18,5,3,3,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
53399,3.0,1,5.0,3,5,2,4,0,14.0,3,2,0.0,128.03,0,2026-09-09 16:06:02.022715,0.0,2,128.03,5,2,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53400,9.0,3,6.0,2,1,5,3,1,15.0,0,1,2.0,160.91,0,2026-09-09 16:06:02.022715,2.0,1,160.91,4,1,2,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
53401,1.0,3,14.0,3,3,3,4,1,11.0,2,4,6.0,240.25,0,2026-09-09 16:06:02.022715,6.0,4,240.25,2,4,5,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
53402,1.0,2,9.0,4,4,5,2,1,18.0,1,1,12.0,191.59,0,2026-09-09 16:06:02.022715,12.0,1,191.59,1,1,4,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True
53403,61.0,1,13.0,2,3,3,4,0,13.0,1,2,0.0,150.41,0,2026-09-09 16:06:02.022715,0.0,2,150.41,5,2,2,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
53404,4.0,1,14.0,3,3,4,2,0,15.0,1,1,8.0,181.61,0,2026-09-09 16:06:02.022715,8.0,1,181.61,1,1,3,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
53405,14.0,1,15.0,3,4,2,5,0,16.0,3,5,1.0,104.33,1,2026-09-09 16:06:02.022715,1.0,5,104.33,5,5,1,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53406,16.0,1,18.0,3,6,5,1,1,17.0,1,1,2.0,181.83,0,2026-09-09 16:06:02.022715,2.0,1,181.83,4,1,3,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53407,20.0,1,18.0,2,2,1,3,1,14.0,1,1,5.0,76.58,0,2026-09-09 16:06:02.022715,5.0,1,76.58,2,1,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
53408,60.0,1,5.0,4,2,4,5,0,11.0,1,5,2.0,171.36,0,2026-09-09 16:06:02.022715,2.0,5,171.36,4,5,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
53409,3.0,1,10.0,1,3,3,1,1,20.0,2,3,12.0,143.46,0,2026-09-09 16:06:02.022715,12.0,3,143.46,1,3,2,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
53410,0.0,1,10.0,4,3,4,6,1,20.0,1,4,4.0,128.45,0,2026-09-09 16:06:02.022715,4.0,4,128.45,3,4,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
53411,5.0,1,10.0,1,3,4,5,0,11.0,1,1,5.0,193.36,0,2026-09-09 16:06:02.022715,5.0,1,193.36,2,1,4,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
53412,1.0,3,9.0,2,3,4,3,0,16.0,3,4,1.0,144.5,0,2026-09-09 16:06:02.022715,1.0,4,144.5,4,4,2,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
53413,0.0,1,11.0,4,4,2,5,1,14.0,2,2,3.0,157.16,0,2026-09-09 16:06:02.022715,3.0,2,157.16,3,2,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
53414,4.0,2,7.0,4,5,3,5,0,20.0,2,4,0.0,162.86,0,2026-09-09 16:06:02.022715,0.0,4,162.86,5,4,2,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
