customer_id,churn_risk_pct,risk_tier,tenure_months,satisfaction_score,complaint_status,prefered_order_cat,preferred_payment_mode,day_since_last_order,order_count,cashback_amount,rfm_segment,r_score,f_score,m_score,recommended_action
53785,24.18,Low,16.0,5,Yes (Active Ticket),Grocery,Credit Card,6.0,3,192.93,At Risk,2,3,4,Standard Loyalty Nurture
55419,24.18,Low,7.0,5,Yes (Active Ticket),Mobile Phone,Debit Card,0.0,3,222.96,Champions,5,4,5,Standard Loyalty Nurture
53945,24.17,Low,1.0,5,No,Laptop & Accessory,Debit Card,3.0,2,170.67,Potential Loyalist,3,2,3,Standard Loyalty Nurture
54104,24.17,Low,2.0,4,No,Others,Debit Card,6.0,3,226.99,At Risk,2,3,5,Standard Loyalty Nurture
51290,24.15,Low,1.0,4,No,Fashion,UPI,11.0,7,170.55,At Risk,1,5,3,Standard Loyalty Nurture
50473,24.13,Low,0.0,4,No,Mobile Phone,Debit Card,0.0,2,166.43,Potential Loyalist,5,2,3,Standard Loyalty Nurture
50766,24.13,Low,8.0,5,No,Mobile Phone,E wallet,6.0,3,197.15,At Risk,2,3,4,Standard Loyalty Nurture
53181,24.13,Low,1.0,4,No,Fashion,Debit Card,1.0,2,113.27,Potential Loyalist,5,2,1,Standard Loyalty Nurture
54019,24.13,Low,4.0,2,No,Laptop & Accessory,Credit Card,6.0,5,195.3,At Risk,2,5,4,Standard Loyalty Nurture
51678,24.12,Low,5.0,4,No,Grocery,Credit Card,1.0,3,80.48,Loyal Customers,5,3,1,Standard Loyalty Nurture
52598,24.12,Low,7.0,2,No,Laptop & Accessory,Credit Card,0.0,4,249.63,Champions,5,4,5,Standard Loyalty Nurture
52937,24.12,Low,15.0,3,Yes (Active Ticket),Mobile Phone,Debit Card,1.0,1,209.38,Potential Loyalist,5,1,4,Standard Loyalty Nurture
50234,24.1,Low,7.0,3,No,Laptop & Accessory,E wallet,2.0,6,160.16,Loyal Customers,4,5,2,Standard Loyalty Nurture
51701,24.1,Low,34.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,18.0,3,136.29,At Risk,1,3,2,Standard Loyalty Nurture
52904,24.1,Low,5.0,3,No,Others,Credit Card,4.0,4,260.54,Loyal Customers,3,4,5,Standard Loyalty Nurture
53636,24.1,Low,7.0,4,No,Laptop & Accessory,COD,0.0,3,109.98,Loyal Customers,5,3,1,Standard Loyalty Nurture
51409,24.08,Low,9.0,3,No,Mobile Phone,UPI,2.0,1,195.02,Potential Loyalist,4,1,4,Standard Loyalty Nurture
50101,24.06,Low,0.0,4,No,Laptop & Accessory,Credit Card,12.0,3,195.87,At Risk,1,3,4,Standard Loyalty Nurture
52318,24.06,Low,5.0,4,Yes (Active Ticket),Mobile Phone,Credit Card,0.0,6,140.64,Loyal Customers,5,5,2,Standard Loyalty Nurture
51458,24.03,Low,11.0,4,No,Mobile Phone,Debit Card,10.0,4,165.73,At Risk,1,4,3,Standard Loyalty Nurture
51581,24.03,Low,3.0,5,No,Laptop & Accessory,Credit Card,11.0,4,171.62,At Risk,1,4,3,Standard Loyalty Nurture
54590,24.03,Low,13.0,5,Yes (Active Ticket),Laptop & Accessory,Debit Card,12.0,4,102.56,At Risk,1,4,1,Standard Loyalty Nurture
50609,24.02,Low,7.0,4,No,Mobile Phone,Debit Card,0.0,3,66.52,Loyal Customers,5,3,1,Standard Loyalty Nurture
52000,24.02,Low,3.0,4,No,Grocery,Debit Card,5.0,4,223.69,At Risk,2,4,5,Standard Loyalty Nurture
52283,24.02,Low,6.0,4,No,Laptop & Accessory,Debit Card,2.0,2,127.19,Potential Loyalist,4,2,1,Standard Loyalty Nurture
52668,24.02,Low,11.0,4,No,Laptop & Accessory,UPI,13.0,1,166.8,Promising,1,1,3,Standard Loyalty Nurture
52830,24.02,Low,0.0,3,No,Laptop & Accessory,Credit Card,9.0,8,197.9,At Risk,1,5,4,Standard Loyalty Nurture
53381,24.02,Low,5.0,3,No,Mobile Phone,Debit Card,1.0,2,221.15,Potential Loyalist,5,2,5,Standard Loyalty Nurture
53924,24.01,Low,3.0,4,No,Mobile Phone,Debit Card,9.0,2,304.71,Need Attention,1,2,5,Standard Loyalty Nurture
54554,24.01,Low,22.0,2,Yes (Active Ticket),Laptop & Accessory,Debit Card,0.0,7,174.18,Loyal Customers,5,5,3,Standard Loyalty Nurture
50177,24.0,Low,12.0,3,No,Mobile Phone,Credit Card,14.0,3,156.03,At Risk,1,3,2,Standard Loyalty Nurture
50359,23.98,Low,28.0,2,No,Fashion,Credit Card,16.0,3,154.23,At Risk,1,3,2,Standard Loyalty Nurture
50710,23.98,Low,11.0,2,No,Others,Credit Card,3.0,2,208.67,Potential Loyalist,3,2,4,Standard Loyalty Nurture
54219,23.98,Low,12.0,3,No,Laptop & Accessory,Debit Card,1.0,5,88.42,Loyal Customers,4,5,1,Standard Loyalty Nurture
55013,23.98,Low,8.0,5,No,Grocery,UPI,11.0,4,125.49,At Risk,1,4,1,Standard Loyalty Nurture
55286,23.98,Low,12.0,3,No,Fashion,Debit Card,22.0,4,270.51,At Risk,1,4,5,Standard Loyalty Nurture
55084,23.97,Low,3.0,2,No,Fashion,Credit Card,0.0,1,180.78,Potential Loyalist,5,1,3,Standard Loyalty Nurture
53184,23.96,Low,3.0,5,No,Laptop & Accessory,Debit Card,7.0,6,197.4,At Risk,2,5,4,Standard Loyalty Nurture
54363,23.96,Low,14.0,1,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,4,231.29,Champions,4,4,5,Standard Loyalty Nurture
50634,23.95,Low,8.0,4,No,Fashion,Credit Card,1.0,3,152.89,Loyal Customers,5,3,2,Standard Loyalty Nurture
53524,23.93,Low,1.0,3,No,Laptop & Accessory,UPI,7.0,2,203.41,Need Attention,2,2,4,Standard Loyalty Nurture
55483,23.91,Low,6.0,4,No,Mobile Phone,UPI,4.0,3,160.05,Loyal Customers,3,4,2,Standard Loyalty Nurture
53366,23.9,Low,10.0,3,No,Laptop & Accessory,Debit Card,2.0,2,189.79,Potential Loyalist,4,2,4,Standard Loyalty Nurture
51388,23.89,Low,1.0,4,No,Fashion,Debit Card,10.0,2,206.14,Need Attention,1,2,4,Standard Loyalty Nurture
50563,23.86,Low,1.0,2,No,Grocery,Debit Card,1.0,2,242.09,Potential Loyalist,5,2,5,Standard Loyalty Nurture
50691,23.83,Low,4.0,4,Yes (Active Ticket),Mobile Phone,E wallet,1.0,1,189.33,Potential Loyalist,5,1,4,Standard Loyalty Nurture
53100,23.82,Low,6.0,4,No,Laptop & Accessory,Debit Card,5.0,2,219.19,Need Attention,2,2,5,Standard Loyalty Nurture
54523,23.79,Low,22.0,2,Yes (Active Ticket),Others,Debit Card,13.0,2,163.5,Hibernating,1,2,2,Standard Loyalty Nurture
52566,23.76,Low,3.0,4,No,Laptop & Accessory,Debit Card,0.0,3,85.66,Loyal Customers,5,3,1,Standard Loyalty Nurture
52977,23.76,Low,18.0,3,No,Grocery,Debit Card,11.0,4,199.35,At Risk,1,4,4,Standard Loyalty Nurture
50964,23.75,Low,5.0,2,No,Laptop & Accessory,E wallet,0.0,1,157.91,Potential Loyalist,5,1,2,Standard Loyalty Nurture
54020,23.75,Low,3.0,1,No,Laptop & Accessory,Debit Card,4.0,5,207.28,Loyal Customers,3,5,4,Standard Loyalty Nurture
51261,23.74,Low,3.0,4,No,Mobile Phone,Credit Card,1.0,2,116.71,Potential Loyalist,5,2,1,Standard Loyalty Nurture
54263,23.74,Low,5.0,5,No,Laptop & Accessory,Credit Card,5.0,2,212.3,Need Attention,2,2,4,Standard Loyalty Nurture
52264,23.73,Low,6.0,3,No,Others,UPI,3.0,1,178.93,Potential Loyalist,3,1,3,Standard Loyalty Nurture
50571,23.72,Low,7.0,2,No,Laptop & Accessory,Debit Card,1.0,1,226.59,Potential Loyalist,5,1,5,Standard Loyalty Nurture
55321,23.72,Low,3.0,4,No,Grocery,Debit Card,4.0,4,156.76,Loyal Customers,3,4,2,Standard Loyalty Nurture
54370,23.69,Low,2.0,4,No,Laptop & Accessory,Debit Card,3.0,3,196.34,Loyal Customers,3,3,4,Standard Loyalty Nurture
53324,23.66,Low,9.0,4,No,Laptop & Accessory,Credit Card,22.0,4,147.31,At Risk,1,4,2,Standard Loyalty Nurture
53949,23.66,Low,2.0,3,No,Laptop & Accessory,Credit Card,7.0,3,205.53,At Risk,2,3,4,Standard Loyalty Nurture
53298,23.64,Low,1.0,4,No,Others,Debit Card,1.0,4,198.83,Champions,5,4,4,Standard Loyalty Nurture
52798,23.63,Low,10.0,4,No,Laptop & Accessory,Credit Card,6.0,3,175.96,At Risk,2,3,3,Standard Loyalty Nurture
52551,23.62,Low,4.0,3,No,Mobile Phone,Debit Card,4.0,5,176.95,Loyal Customers,3,5,3,Standard Loyalty Nurture
50195,23.61,Low,4.0,4,No,Mobile Phone,Credit Card,2.0,7,177.19,Loyal Customers,4,5,3,Standard Loyalty Nurture
52368,23.61,Low,8.0,3,No,Laptop & Accessory,E wallet,1.0,5,129.74,Loyal Customers,5,5,1,Standard Loyalty Nurture
51164,23.6,Low,14.0,2,Yes (Active Ticket),Mobile Phone,E wallet,2.0,1,165.08,Potential Loyalist,4,1,3,Standard Loyalty Nurture
50233,23.59,Low,9.0,4,No,Mobile Phone,Debit Card,6.0,2,108.18,Hibernating,2,2,1,Standard Loyalty Nurture
50300,23.59,Low,1.0,3,No,Others,Debit Card,2.0,1,194.83,Potential Loyalist,4,1,4,Standard Loyalty Nurture
52413,23.58,Low,7.0,4,No,Mobile Phone,Credit Card,1.0,6,175.97,Loyal Customers,5,5,3,Standard Loyalty Nurture
55247,23.58,Low,16.0,4,Yes (Active Ticket),Grocery,Debit Card,3.0,3,193.77,Loyal Customers,3,4,4,Standard Loyalty Nurture
53968,23.57,Low,0.0,3,No,Fashion,Debit Card,5.0,6,200.29,At Risk,2,5,4,Standard Loyalty Nurture
54549,23.57,Low,11.0,4,No,Mobile Phone,Debit Card,7.0,5,162.36,At Risk,2,5,2,Standard Loyalty Nurture
54746,23.55,Low,1.0,4,No,Laptop & Accessory,UPI,3.0,5,216.86,Loyal Customers,3,5,4,Standard Loyalty Nurture
52054,23.52,Low,29.0,1,Yes (Active Ticket),Laptop & Accessory,Credit Card,12.0,2,218.93,Need Attention,1,2,5,Standard Loyalty Nurture
55500,23.52,Low,10.0,3,No,Mobile Phone,Debit Card,10.0,3,179.95,At Risk,1,4,3,Standard Loyalty Nurture
53472,23.51,Low,15.0,5,No,Mobile Phone,UPI,14.0,1,177.68,Promising,1,1,3,Standard Loyalty Nurture
54650,23.51,Low,2.0,5,No,Laptop & Accessory,Debit Card,19.0,4,172.99,At Risk,1,4,3,Standard Loyalty Nurture
50969,23.5,Low,8.0,3,No,Fashion,Debit Card,4.0,4,168.13,Loyal Customers,3,4,3,Standard Loyalty Nurture
54433,23.5,Low,6.0,3,No,Grocery,Credit Card,4.0,4,144.77,Loyal Customers,3,4,2,Standard Loyalty Nurture
50614,23.48,Low,1.0,2,No,Grocery,E wallet,1.0,2,169.47,Potential Loyalist,5,2,3,Standard Loyalty Nurture
52269,23.47,Low,3.0,4,No,Laptop & Accessory,Credit Card,1.0,4,148.04,Loyal Customers,5,4,2,Standard Loyalty Nurture
53976,23.47,Low,23.0,2,Yes (Active Ticket),Laptop & Accessory,Debit Card,7.0,5,133.94,At Risk,2,5,1,Standard Loyalty Nurture
55432,23.47,Low,1.0,5,No,Laptop & Accessory,Debit Card,3.0,3,135.11,Loyal Customers,3,4,1,Standard Loyalty Nurture
55545,23.47,Low,10.0,3,No,Laptop & Accessory,E wallet,5.0,2,175.97,At Risk,2,3,3,Standard Loyalty Nurture
50705,23.45,Low,1.0,4,No,Laptop & Accessory,Debit Card,2.0,1,190.45,Potential Loyalist,4,1,4,Standard Loyalty Nurture
50982,23.44,Low,15.0,3,Yes (Active Ticket),Mobile Phone,UPI,3.0,3,200.07,Loyal Customers,3,3,4,Standard Loyalty Nurture
51770,23.44,Low,5.0,3,No,Fashion,E wallet,0.0,2,186.92,Potential Loyalist,5,2,3,Standard Loyalty Nurture
54941,23.44,Low,4.0,3,No,Fashion,Credit Card,4.0,6,169.52,Loyal Customers,3,5,3,Standard Loyalty Nurture
54000,23.43,Low,2.0,5,No,Grocery,UPI,1.0,4,103.6,Loyal Customers,4,4,1,Standard Loyalty Nurture
55001,23.42,Low,5.0,3,No,Fashion,E wallet,1.0,6,130.31,Loyal Customers,4,5,1,Standard Loyalty Nurture
52431,23.41,Low,9.0,2,No,Mobile Phone,Debit Card,4.0,1,186.5,Potential Loyalist,3,1,3,Standard Loyalty Nurture
50669,23.39,Low,2.0,1,No,Fashion,UPI,0.0,4,148.56,Loyal Customers,5,4,2,Standard Loyalty Nurture
51791,23.39,Low,2.0,5,No,Mobile Phone,UPI,1.0,5,166.83,Loyal Customers,5,5,3,Standard Loyalty Nurture
51747,23.38,Low,0.0,4,No,Laptop & Accessory,Debit Card,7.0,3,253.31,At Risk,2,3,5,Standard Loyalty Nurture
55436,23.38,Low,13.0,3,Yes (Active Ticket),Fashion,Credit Card,1.0,3,185.86,Loyal Customers,4,4,3,Standard Loyalty Nurture
50809,23.37,Low,6.0,1,No,Laptop & Accessory,UPI,1.0,1,223.75,Potential Loyalist,5,1,5,Standard Loyalty Nurture
55036,23.36,Low,5.0,2,No,Laptop & Accessory,E wallet,6.0,2,191.87,Need Attention,2,2,4,Standard Loyalty Nurture
50884,23.35,Low,1.0,5,No,Laptop & Accessory,Debit Card,1.0,1,151.37,Potential Loyalist,5,1,2,Standard Loyalty Nurture
52872,23.35,Low,29.0,3,Yes (Active Ticket),Grocery,E wallet,5.0,3,248.24,At Risk,2,3,5,Standard Loyalty Nurture
53303,23.34,Low,8.0,5,No,Laptop & Accessory,Debit Card,4.0,2,115.83,Potential Loyalist,3,2,1,Standard Loyalty Nurture
50731,23.33,Low,2.0,3,No,Mobile Phone,E wallet,1.0,4,279.78,Champions,5,4,5,Standard Loyalty Nurture
55614,23.33,Low,3.0,3,No,Mobile Phone,Debit Card,2.0,3,178.4,Loyal Customers,4,4,3,Standard Loyalty Nurture
50291,23.32,Low,0.0,3,No,Fashion,E wallet,2.0,5,162.16,Loyal Customers,4,5,2,Standard Loyalty Nurture
53707,23.3,Low,13.0,2,No,Mobile Phone,Credit Card,4.0,1,179.91,Potential Loyalist,3,1,3,Standard Loyalty Nurture
51653,23.29,Low,3.0,3,No,Laptop & Accessory,UPI,2.0,2,203.44,Potential Loyalist,4,2,4,Standard Loyalty Nurture
53036,23.27,Low,3.0,5,No,Grocery,Debit Card,3.0,7,140.15,Loyal Customers,3,5,2,Standard Loyalty Nurture
51562,23.26,Low,3.0,5,No,Laptop & Accessory,Credit Card,3.0,2,141.87,Potential Loyalist,3,2,2,Standard Loyalty Nurture
53669,23.26,Low,0.0,5,No,Fashion,Debit Card,2.0,3,97.28,Loyal Customers,4,3,1,Standard Loyalty Nurture
52451,23.24,Low,3.0,4,No,Laptop & Accessory,Debit Card,14.0,4,180.49,At Risk,1,4,3,Standard Loyalty Nurture
54014,23.24,Low,2.0,3,No,Grocery,Credit Card,0.0,2,178.93,Potential Loyalist,5,2,3,Standard Loyalty Nurture
55104,23.24,Low,4.0,3,No,Laptop & Accessory,Credit Card,1.0,2,223.77,Potential Loyalist,4,2,5,Standard Loyalty Nurture
54042,23.23,Low,3.0,4,No,Grocery,Debit Card,0.0,4,152.36,Loyal Customers,5,4,2,Standard Loyalty Nurture
50975,23.22,Low,0.0,4,No,Mobile Phone,Debit Card,5.0,2,181.08,Need Attention,2,2,3,Standard Loyalty Nurture
52527,23.22,Low,2.0,5,No,Mobile Phone,UPI,11.0,2,175.35,Need Attention,1,2,3,Standard Loyalty Nurture
50857,23.21,Low,0.0,5,No,Fashion,Debit Card,11.0,3,216.09,At Risk,1,3,4,Standard Loyalty Nurture
50286,23.2,Low,0.0,5,No,Laptop & Accessory,Credit Card,3.0,5,177.98,Loyal Customers,3,5,3,Standard Loyalty Nurture
50839,23.18,Low,9.0,3,No,Fashion,Debit Card,4.0,2,216.94,Potential Loyalist,3,2,4,Standard Loyalty Nurture
52233,23.18,Low,23.0,3,Yes (Active Ticket),Laptop & Accessory,E wallet,4.0,3,258.45,Loyal Customers,3,3,5,Standard Loyalty Nurture
53180,23.18,Low,12.0,5,Yes (Active Ticket),Laptop & Accessory,Debit Card,0.0,2,151.39,Potential Loyalist,5,2,2,Standard Loyalty Nurture
54101,23.18,Low,10.0,2,No,Grocery,Debit Card,7.0,1,237.34,Promising,2,1,5,Standard Loyalty Nurture
55528,23.18,Low,1.0,3,No,Grocery,COD,1.0,1,199.1,Potential Loyalist,4,1,4,Standard Loyalty Nurture
54506,23.16,Low,3.0,4,No,Mobile Phone,Credit Card,0.0,1,158.75,Potential Loyalist,5,1,2,Standard Loyalty Nurture
50493,23.15,Low,3.0,4,No,Grocery,Debit Card,1.0,2,162.5,Potential Loyalist,5,2,2,Standard Loyalty Nurture
55628,23.15,Low,4.0,2,No,Mobile Phone,UPI,4.0,4,174.9,Loyal Customers,3,5,3,Standard Loyalty Nurture
51399,23.14,Low,10.0,3,No,Fashion,Credit Card,0.0,3,99.25,Loyal Customers,5,3,1,Standard Loyalty Nurture
50049,23.13,Low,8.0,3,No,Laptop & Accessory,Debit Card,8.0,2,235.67,Promising,2,1,5,Standard Loyalty Nurture
50981,23.13,Low,4.0,5,No,Grocery,E wallet,5.0,2,191.38,Need Attention,2,2,4,Standard Loyalty Nurture
51374,23.12,Low,7.0,2,No,Laptop & Accessory,COD,1.0,1,164.2,Potential Loyalist,5,1,3,Standard Loyalty Nurture
52005,23.12,Low,3.0,3,No,Mobile Phone,Credit Card,5.0,1,186.85,Promising,2,1,3,Standard Loyalty Nurture
53936,23.11,Low,8.0,3,No,Mobile Phone,Debit Card,9.0,3,204.96,At Risk,1,3,4,Standard Loyalty Nurture
55610,23.11,Low,6.0,3,No,Fashion,Credit Card,3.0,4,229.45,Loyal Customers,3,5,5,Standard Loyalty Nurture
51769,23.09,Low,5.0,3,No,Laptop & Accessory,Credit Card,3.0,3,222.66,Loyal Customers,3,3,5,Standard Loyalty Nurture
52613,23.07,Low,3.0,4,No,Fashion,E wallet,4.0,1,168.95,Potential Loyalist,3,1,3,Standard Loyalty Nurture
52908,23.06,Low,3.0,3,No,Laptop & Accessory,Credit Card,2.0,5,205.86,Champions,4,5,4,Standard Loyalty Nurture
54356,23.06,Low,9.0,1,No,Fashion,Credit Card,2.0,9,144.69,Loyal Customers,4,5,2,Standard Loyalty Nurture
51424,23.04,Low,2.0,3,No,Fashion,Debit Card,6.0,5,205.54,At Risk,2,5,4,Standard Loyalty Nurture
54146,23.04,Low,10.0,2,No,Laptop & Accessory,Debit Card,1.0,3,136.21,Loyal Customers,4,3,2,Standard Loyalty Nurture
52010,23.03,Low,7.0,3,No,Laptop & Accessory,E wallet,0.0,1,146.52,Potential Loyalist,5,1,2,Standard Loyalty Nurture
52489,23.03,Low,9.0,4,No,Mobile Phone,UPI,18.0,4,200.09,At Risk,1,4,4,Standard Loyalty Nurture
54948,23.0,Low,14.0,2,Yes (Active Ticket),Others,Credit Card,5.0,1,236.24,Promising,2,1,5,Standard Loyalty Nurture
54359,22.98,Low,8.0,5,No,Fashion,Debit Card,1.0,4,173.25,Loyal Customers,4,4,3,Standard Loyalty Nurture
51226,22.97,Low,10.0,4,No,Mobile Phone,Credit Card,6.0,1,209.68,Promising,2,1,4,Standard Loyalty Nurture
53679,22.97,Low,16.0,3,No,Mobile Phone,Debit Card,12.0,1,88.54,Hibernating,1,1,1,Standard Loyalty Nurture
52152,22.96,Low,2.0,3,No,Fashion,Credit Card,1.0,5,169.64,Loyal Customers,5,5,3,Standard Loyalty Nurture
54922,22.95,Low,13.0,2,No,Others,Credit Card,2.0,4,145.59,Loyal Customers,4,4,2,Standard Loyalty Nurture
52555,22.94,Low,1.0,5,No,Fashion,Debit Card,1.0,1,156.69,Potential Loyalist,5,1,2,Standard Loyalty Nurture
53869,22.93,Low,11.0,4,No,Laptop & Accessory,Debit Card,1.0,4,123.05,Loyal Customers,4,4,1,Standard Loyalty Nurture
52320,22.92,Low,5.0,3,No,Grocery,Debit Card,1.0,4,208.64,Champions,5,4,4,Standard Loyalty Nurture
53855,22.92,Low,11.0,2,No,Mobile Phone,Credit Card,3.0,2,88.01,Potential Loyalist,3,2,1,Standard Loyalty Nurture
54655,22.91,Low,5.0,5,No,Mobile Phone,Debit Card,3.0,3,167.21,Loyal Customers,3,3,3,Standard Loyalty Nurture
51033,22.9,Low,3.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,3,267.35,Loyal Customers,5,3,5,Standard Loyalty Nurture
53719,22.9,Low,6.0,4,No,Grocery,E wallet,11.0,8,142.86,At Risk,1,5,2,Standard Loyalty Nurture
50483,22.87,Low,6.0,3,No,Fashion,Credit Card,3.0,2,208.21,Potential Loyalist,3,2,4,Standard Loyalty Nurture
53941,22.87,Low,14.0,4,Yes (Active Ticket),Fashion,Debit Card,1.0,1,194.05,Potential Loyalist,4,1,4,Standard Loyalty Nurture
55056,22.87,Low,11.0,5,No,Fashion,Credit Card,0.0,6,122.99,Loyal Customers,5,5,1,Standard Loyalty Nurture
52652,22.86,Low,5.0,3,No,Mobile Phone,E wallet,0.0,1,188.97,Potential Loyalist,5,1,4,Standard Loyalty Nurture
52968,22.86,Low,8.0,4,No,Laptop & Accessory,Credit Card,2.0,5,172.9,Loyal Customers,4,5,3,Standard Loyalty Nurture
54879,22.85,Low,5.0,4,No,Grocery,Debit Card,5.0,1,171.46,Promising,2,1,3,Standard Loyalty Nurture
50551,22.84,Low,7.0,5,No,Fashion,Debit Card,2.0,2,147.72,Potential Loyalist,4,2,2,Standard Loyalty Nurture
50355,22.83,Low,1.0,4,No,Laptop & Accessory,E wallet,1.0,4,166.11,Loyal Customers,5,4,3,Standard Loyalty Nurture
50007,22.81,Low,1.0,1,No,Grocery,UPI,1.0,5,128.17,Loyal Customers,5,5,1,Standard Loyalty Nurture
52159,22.81,Low,6.0,3,No,Laptop & Accessory,Debit Card,1.0,3,167.95,Loyal Customers,5,3,3,Standard Loyalty Nurture
50685,22.8,Low,27.0,3,Yes (Active Ticket),Mobile Phone,Debit Card,7.0,5,174.59,At Risk,2,5,3,Standard Loyalty Nurture
52724,22.8,Low,6.0,3,No,Mobile Phone,Debit Card,0.0,4,159.47,Loyal Customers,5,4,2,Standard Loyalty Nurture
55493,22.79,Low,8.0,3,No,Others,COD,5.0,3,260.31,At Risk,2,4,5,Standard Loyalty Nurture
50111,22.77,Low,3.0,2,No,Mobile Phone,E wallet,0.0,5,245.89,Champions,5,5,5,Standard Loyalty Nurture
54844,22.77,Low,0.0,5,No,Fashion,E wallet,0.0,4,132.18,Loyal Customers,5,4,1,Standard Loyalty Nurture
50229,22.76,Low,22.0,1,No,Others,Credit Card,12.0,1,95.51,Hibernating,1,1,1,Standard Loyalty Nurture
53018,22.76,Low,5.0,5,No,Mobile Phone,Debit Card,8.0,3,230.54,At Risk,2,3,5,Standard Loyalty Nurture
53053,22.76,Low,3.0,4,No,Grocery,Debit Card,1.0,1,158.29,Potential Loyalist,5,1,2,Standard Loyalty Nurture
54737,22.76,Low,7.0,4,No,Laptop & Accessory,Debit Card,7.0,4,199.04,At Risk,2,4,4,Standard Loyalty Nurture
53170,22.75,Low,5.0,5,No,Fashion,Debit Card,8.0,3,208.54,At Risk,1,3,4,Standard Loyalty Nurture
52860,22.74,Low,2.0,5,No,Laptop & Accessory,Debit Card,8.0,2,224.22,Need Attention,2,2,5,Standard Loyalty Nurture
51067,22.73,Low,3.0,4,No,Others,Credit Card,0.0,2,151.49,Potential Loyalist,5,2,2,Standard Loyalty Nurture
52834,22.73,Low,3.0,4,No,Others,Debit Card,2.0,3,152.01,Loyal Customers,4,3,2,Standard Loyalty Nurture
55117,22.73,Low,6.0,5,No,Mobile Phone,E wallet,3.0,3,198.94,Loyal Customers,3,4,4,Standard Loyalty Nurture
55357,22.72,Low,2.0,5,No,Fashion,Debit Card,5.0,3,246.8,At Risk,2,4,5,Standard Loyalty Nurture
52421,22.71,Low,2.0,4,No,Fashion,Debit Card,4.0,2,222.2,Potential Loyalist,3,2,5,Standard Loyalty Nurture
53885,22.71,Low,22.0,1,No,Laptop & Accessory,E wallet,4.0,1,265.3,Potential Loyalist,3,1,5,Standard Loyalty Nurture
55225,22.71,Low,5.0,3,No,Fashion,Debit Card,3.0,3,143.7,Loyal Customers,3,4,2,Standard Loyalty Nurture
51418,22.7,Low,1.0,3,No,Laptop & Accessory,Credit Card,4.0,4,181.29,Loyal Customers,3,4,3,Standard Loyalty Nurture
53235,22.7,Low,5.0,2,No,Grocery,E wallet,2.0,3,298.21,Loyal Customers,4,3,5,Standard Loyalty Nurture
52504,22.69,Low,31.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,1.0,2,302.66,Potential Loyalist,5,2,5,Standard Loyalty Nurture
55629,22.69,Low,8.0,2,No,Fashion,Credit Card,3.0,4,195.94,Loyal Customers,3,5,4,Standard Loyalty Nurture
50604,22.67,Low,1.0,4,No,Laptop & Accessory,E wallet,13.0,4,228.43,At Risk,1,4,5,Standard Loyalty Nurture
55331,22.67,Low,3.0,1,No,Others,Debit Card,3.0,5,211.0,Loyal Customers,3,5,4,Standard Loyalty Nurture
52021,22.66,Low,33.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,18.0,3,163.63,At Risk,1,3,2,Standard Loyalty Nurture
52291,22.66,Low,9.0,2,No,Fashion,Debit Card,6.0,9,183.29,At Risk,2,5,3,Standard Loyalty Nurture
52802,22.65,Low,24.0,1,Yes (Active Ticket),Others,E wallet,4.0,4,110.3,Loyal Customers,3,4,1,Standard Loyalty Nurture
54302,22.64,Low,28.0,4,Yes (Active Ticket),Mobile Phone,Credit Card,0.0,3,302.22,Loyal Customers,5,3,5,Standard Loyalty Nurture
52089,22.63,Low,17.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,1.0,4,163.15,Loyal Customers,5,4,2,Standard Loyalty Nurture
51768,22.62,Low,6.0,5,No,Grocery,Credit Card,2.0,6,174.23,Loyal Customers,4,5,3,Standard Loyalty Nurture
51502,22.61,Low,7.0,2,No,Mobile Phone,E wallet,20.0,1,229.61,Promising,1,1,5,Standard Loyalty Nurture
52517,22.61,Low,0.0,1,No,Laptop & Accessory,UPI,3.0,3,192.24,Loyal Customers,3,3,4,Standard Loyalty Nurture
54641,22.61,Low,29.0,2,Yes (Active Ticket),Mobile Phone,Debit Card,2.0,7,129.93,Loyal Customers,4,5,1,Standard Loyalty Nurture
51149,22.6,Low,19.0,3,Yes (Active Ticket),Laptop & Accessory,Credit Card,3.0,6,226.94,Loyal Customers,3,5,5,Standard Loyalty Nurture
52349,22.6,Low,9.0,3,No,Mobile Phone,Credit Card,4.0,6,139.22,Loyal Customers,3,5,2,Standard Loyalty Nurture
52440,22.6,Low,2.0,3,No,Laptop & Accessory,E wallet,2.0,1,207.67,Potential Loyalist,4,1,4,Standard Loyalty Nurture
53598,22.6,Low,8.0,4,No,Mobile Phone,Credit Card,4.0,3,158.16,Loyal Customers,3,3,2,Standard Loyalty Nurture
52404,22.59,Low,4.0,1,No,Laptop & Accessory,Credit Card,1.0,5,223.31,Champions,5,5,5,Standard Loyalty Nurture
52632,22.58,Low,12.0,4,Yes (Active Ticket),Fashion,Debit Card,4.0,5,222.06,Loyal Customers,3,5,5,Standard Loyalty Nurture
53149,22.57,Low,15.0,4,Yes (Active Ticket),Laptop & Accessory,E wallet,1.0,4,200.47,Champions,5,4,4,Standard Loyalty Nurture
52838,22.54,Low,0.0,4,No,Mobile Phone,Credit Card,0.0,5,234.07,Champions,5,5,5,Standard Loyalty Nurture
